Run ID,Timestamp,a,b,Number of Bits,Expected Result,Stochastic Result,Percent Error (%),Absolute Error
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,2,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,4,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,8,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,16,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,32,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,64,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,128,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,256,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,512,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,1024,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,2048,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,4096,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,8192,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,16384,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,32768,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,65536,5.678e-05,0.0,100.0,5.678e-05
46b41f13-dfb4-42d2-8ef6-6174ae7388ed,2025-10-12T21:28:51.416428,0.000326,0.174157,131072,5.678e-05,0.0,100.0,5.678e-05
